#{"t_start": 1615584928.6752925, "env_id": "CartPoleSwingUp-v0"}
r,l,t
-299.338884,313,0.181516
-256.64962,262,0.30253
-198.605375,203,0.391997
-366.13792,382,1.355688
-177.833249,192,1.436307
-195.516584,202,1.536574
-476.984085,500,3.746392
-145.646687,196,3.865394
-231.940619,241,3.975739
-320.925391,376,4.137496
-376.001911,500,4.736938
-235.036702,419,4.91146
-220.110268,349,6.653423
-170.084583,200,6.764003
-181.899963,220,6.874441
-260.083129,303,7.005559
-150.875047,244,7.475996
-280.460683,314,7.607509
-255.218746,500,7.830162
-259.896334,304,9.416243
-146.446754,169,9.507273
-113.741787,153,9.577708
-229.031932,341,9.729566
-187.45606,211,10.135492
-237.544183,357,10.287755
-124.070866,168,10.358709
-105.569497,500,10.88697
-171.559936,179,12.054974
-79.471714,488,12.307607
-164.225147,262,12.78394
-143.713497,154,12.852579
-113.418669,154,12.914916
-113.957351,179,12.995595
-134.20383,314,13.127808
-156.713001,215,13.564434
-127.216233,171,13.645284
-77.377227,206,14.763305
-216.09678,220,14.883923
-112.533644,174,14.954975
-32.344616,498,15.745958
-91.307828,371,15.908058
-119.406569,187,15.989412
-116.029626,182,16.608881
-78.878903,383,18.12979
-104.735958,371,18.311254
-37.548776,402,18.970338
-79.067285,198,19.053497
-100.54541,217,19.153713
-78.807848,348,19.308696
-62.360258,355,21.003833
-203.584819,235,21.154589
-71.411581,212,21.245152
-60.222621,377,21.773004
-16.47497,429,21.954884
-132.658169,203,22.046329
-117.288283,439,22.663362
-70.718099,397,23.951336
-88.953642,179,24.023813
-73.473078,423,24.648063
-74.614534,385,24.826493
-79.541717,242,24.951711
-32.91569,350,25.549628
-58.625294,224,26.687114
-77.743858,308,26.849705
-61.039812,249,26.971049
-59.724939,205,27.476292
-39.88262,341,27.627528
-85.146503,256,27.731269
-48.270882,304,28.229172
-165.259507,325,28.370503
-51.201842,209,29.577091
-4.663246,302,29.730309
-58.919957,224,30.216402
-7.389104,251,30.316692
-21.440512,229,30.41693
-63.298645,347,30.577377
-11.166781,322,31.086955
-71.633195,310,32.408837
-34.282749,221,32.539595
-4.600631,325,33.035597
-76.07113,194,33.120253
-82.930951,198,33.20491
-78.916161,278,33.335018
-58.864008,387,33.841681
-90.015227,254,33.943165
-67.551125,197,35.145323
-37.279042,197,35.266444
-6.179546,374,35.791546
-64.308425,180,35.864753
-48.701918,205,35.956283
-42.432253,272,36.067755
21.539647,229,36.483896
-95.292012,162,36.554941
-52.724663,176,36.634178
67.785835,330,37.854777
-66.154795,194,37.945411
9.568993,236,38.427669
-44.278918,196,38.505798
23.749292,260,38.630373
90.49006,376,39.146097
59.269836,318,39.280235
-62.864447,171,39.3515
44.221137,290,40.601439
29.049849,324,41.08497
-65.903024,173,41.158174
28.50741,309,41.290159
-60.912907,179,41.361312
16.903631,229,41.797939
5.969662,257,41.90892
-37.012555,200,41.998279
12.882403,182,42.07944
5.60168,256,43.360651
4.087629,283,43.847549
-21.91968,216,43.938426
101.078709,393,44.111137
-63.366438,181,44.525361
21.016003,264,44.638913
123.106621,420,44.82168
-51.30138,207,45.988829
-9.426742,232,46.450025
33.554828,270,46.56591
-52.308743,182,46.650583
24.375325,253,46.767023
17.053719,251,47.217051
13.326969,238,47.323315
32.882113,241,47.442168
-37.81067,207,47.525196
-32.366699,277,49.08219
30.768587,262,49.198065
22.986723,303,49.329585
28.597182,260,49.448791
16.155247,242,49.897402
-37.703987,202,49.988986
-4.028122,227,50.080392
-15.497388,291,50.209589
20.115273,254,51.774089
-74.332371,159,51.84526
41.375759,303,51.977024
20.297861,250,52.088758
9.519362,237,52.505295
12.495582,247,52.606807
24.167772,252,52.718539
26.460521,256,52.830327
-7.437813,371,54.478971
115.228018,356,54.634931
38.3508,268,54.755916
44.954248,276,55.26946
34.699986,265,55.385364
27.071929,260,55.501259
48.815507,284,55.622309
25.759031,255,57.285414
129.848939,439,57.485934
53.968169,282,57.607298
-12.891573,207,58.096628
118.959299,419,58.281584
38.70538,274,58.40435
-9.652823,388,60.009911
34.969239,421,60.212032
45.604616,275,60.331863
-21.221208,73,60.362373
11.86583,248,60.955369
54.531704,415,61.13697
11.46202,410,61.324034
82.157022,321,63.029024
9.286665,239,63.139875
55.094964,236,63.24101
-45.20525,177,63.32244
-27.840804,75,63.637095
30.338687,263,63.756995
-20.98825,212,63.848297
3.327233,232,63.949987
17.027202,255,64.296955
7.378894,398,65.647604
41.608863,291,65.778913
105.107144,265,65.89069
192.196511,435,66.589631
121.03403,440,66.788718
90.31862,326,68.559167
12.815534,173,68.668315
91.317286,336,68.821542
47.492994,296,68.953568
70.836396,234,69.359667
10.138796,254,69.471091
104.479348,453,69.663862
-12.114211,176,70.296153
