cartPos1,cartVel1,pendSin1,pendCos1,pendVel1,action1,noisy1,noise1,cartPos2,cartVel2,pendSin2,pendCos2,pendVel2,action2,noisy2,noise2,cartPos3,cartVel3,pendSin3,pendCos3,pendVel3,action3,noisy3,noise3,cartPos4,cartVel4,pendSin4,pendCos4,pendVel4,action4,noisy4,noise4,cartPos5,cartVel5,pendSin5,pendCos5,pendVel5,action5,noisy5,noise5
0.5203861594200134,0.5448103363697345,0.19877031445503235,0.10092523694038391,0.4909556396305561,0.9924128353595734,0.0,0.0,0.5215512275695801,0.5497300808246319,0.20021602511405945,0.09983807802200317,0.48406760692596434,0.6571743935346603,0.0,0.0,0.522844210267067,0.5540154897249662,0.202772319316864,0.09793570637702942,0.4776011139154434,0.6246991232037544,0.0,0.0,0.5242486119270324,0.5467082078640277,0.2063865065574646,0.09528884291648865,0.47872689217329023,0.05211666226387024,0.0,0.0,0.5254630267620086,0.558166870704064,0.20984089374542236,0.09280508756637573,0.4675869315862656,0.9741522669792175,0.0,0.0
0.5215512275695801,0.5497300808246319,0.20021602511405945,0.09983807802200317,0.48406760692596434,0.6571743935346603,0.0,0.0,0.522844210267067,0.5540154897249662,0.202772319316864,0.09793570637702942,0.4776011139154434,0.6246991232037544,0.0,0.0,0.5242486119270324,0.5467082078640277,0.2063865065574646,0.09528884291648865,0.47872689217329023,0.05211666226387024,0.0,0.0,0.5254630267620086,0.558166870704064,0.20984089374542236,0.09280508756637573,0.4675869315862656,0.9741522669792175,0.0,0.0,0.5269753634929657,0.5570827401601351,0.21514448523521423,0.08907744288444519,0.4647425889968872,0.3565039187669754,0.0,0.0
0.522844210267067,0.5540154897249662,0.202772319316864,0.09793570637702942,0.4776011139154434,0.6246991232037544,0.0,0.0,0.5242486119270324,0.5467082078640277,0.2063865065574646,0.09528884291648865,0.47872689217329023,0.05211666226387024,0.0,0.0,0.5254630267620086,0.558166870704064,0.20984089374542236,0.09280508756637573,0.4675869315862656,0.9741522669792175,0.0,0.0,0.5269753634929657,0.5570827401601351,0.21514448523521423,0.08907744288444519,0.4647425889968872,0.3565039187669754,0.0,0.0,0.5284595161676406,0.5681741787837102,0.2209678590297699,0.08510112762451172,0.4538396894931793,0.9473406672477722,0.0,0.0
0.5242486119270324,0.5467082078640277,0.2063865065574646,0.09528884291648865,0.47872689217329023,0.05211666226387024,0.0,0.0,0.5254630267620086,0.558166870704064,0.20984089374542236,0.09280508756637573,0.4675869315862656,0.9741522669792175,0.0,0.0,0.5269753634929657,0.5570827401601351,0.21514448523521423,0.08907744288444519,0.4647425889968872,0.3565039187669754,0.0,0.0,0.5284595161676406,0.5681741787837102,0.2209678590297699,0.08510112762451172,0.4538396894931793,0.9473406672477722,0.0,0.0,0.5302320450544358,0.5712106548822843,0.2286757230758667,0.08002007007598877,0.44836734533309935,0.551304779946804,0.0,0.0
0.5254630267620086,0.558166870704064,0.20984089374542236,0.09280508756637573,0.4675869315862656,0.9741522669792175,0.0,0.0,0.5269753634929657,0.5570827401601351,0.21514448523521423,0.08907744288444519,0.4647425889968872,0.3565039187669754,0.0,0.0,0.5284595161676406,0.5681741787837102,0.2209678590297699,0.08510112762451172,0.4538396894931793,0.9473406672477722,0.0,0.0,0.5302320450544358,0.5712106548822843,0.2286757230758667,0.08002007007598877,0.44836734533309935,0.551304779946804,0.0,0.0,0.5320835202932358,0.5807745089897742,0.23740684986114496,0.07450637221336365,0.4385098159313202,0.8605217635631561,0.0,0.0
0.5269753634929657,0.5570827401601351,0.21514448523521423,0.08907744288444519,0.4647425889968872,0.3565039187669754,0.0,0.0,0.5284595161676406,0.5681741787837102,0.2209678590297699,0.08510112762451172,0.4538396894931793,0.9473406672477722,0.0,0.0,0.5302320450544358,0.5712106548822843,0.2286757230758667,0.08002007007598877,0.44836734533309935,0.551304779946804,0.0,0.0,0.5320835202932358,0.5807745089897742,0.23740684986114496,0.07450637221336365,0.4385098159313202,0.8605217635631561,0.0,0.0,0.534183657169342,0.5820191089923565,0.2479507029056549,0.06817695498466492,0.43442594408988955,0.4580601118505001,0.0,0.0
0.5284595161676406,0.5681741787837102,0.2209678590297699,0.08510112762451172,0.4538396894931793,0.9473406672477722,0.0,0.0,0.5302320450544358,0.5712106548822843,0.2286757230758667,0.08002007007598877,0.44836734533309935,0.551304779946804,0.0,0.0,0.5320835202932358,0.5807745089897742,0.23740684986114496,0.07450637221336365,0.4385098159313202,0.8605217635631561,0.0,0.0,0.534183657169342,0.5820191089923565,0.2479507029056549,0.06817695498466492,0.43442594408988955,0.4580601118505001,0.0,0.0,0.5363161563873291,0.5779162186842698,0.2593626528978348,0.06171509623527527,0.4342110872268677,0.20706528425216675,0.0,0.0
0.5302320450544358,0.5712106548822843,0.2286757230758667,0.08002007007598877,0.44836734533309935,0.551304779946804,0.0,0.0,0.5320835202932358,0.5807745089897742,0.23740684986114496,0.07450637221336365,0.4385098159313202,0.8605217635631561,0.0,0.0,0.534183657169342,0.5820191089923565,0.2479507029056549,0.06817695498466492,0.43442594408988955,0.4580601118505001,0.0,0.0,0.5363161563873291,0.5779162186842698,0.2593626528978348,0.06171509623527527,0.4342110872268677,0.20706528425216675,0.0,0.0,0.5383419781923294,0.5738447079291711,0.2709783464670181,0.05553504824638367,0.43415704369544983,0.213998943567276,0.0,0.0
0.5320835202932358,0.5807745089897742,0.23740684986114496,0.07450637221336365,0.4385098159313202,0.8605217635631561,0.0,0.0,0.534183657169342,0.5820191089923565,0.2479507029056549,0.06817695498466492,0.43442594408988955,0.4580601118505001,0.0,0.0,0.5363161563873291,0.5779162186842698,0.2593626528978348,0.06171509623527527,0.4342110872268677,0.20706528425216675,0.0,0.0,0.5383419781923294,0.5738447079291711,0.2709783464670181,0.05553504824638367,0.43415704369544983,0.213998943567276,0.0,0.0,0.5402619391679764,0.5742844572434058,0.2827623784542084,0.049658119678497314,0.4310281932353973,0.4261145442724228,0.0,0.0
0.534183657169342,0.5820191089923565,0.2479507029056549,0.06817695498466492,0.43442594408988955,0.4580601118505001,0.0,0.0,0.5363161563873291,0.5779162186842698,0.2593626528978348,0.06171509623527527,0.4342110872268677,0.20706528425216675,0.0,0.0,0.5383419781923294,0.5738447079291711,0.2709783464670181,0.05553504824638367,0.43415704369544983,0.213998943567276,0.0,0.0,0.5402619391679764,0.5742844572434058,0.2827623784542084,0.049658119678497314,0.4310281932353973,0.4261145442724228,0.0,0.0,0.5421933352947235,0.5776059169035691,0.29526783525943756,0.043836951255798395,0.42593094110488894,0.5581906773149967,0.0,0.0
